site,name,prov,type,lon,lat,alt,I,moveTimes,tag,period_date_begin,period_date_end,date_begin,date_end,n_all,n_period
58550,诸暨,浙江,一般站,120.25,29.7,11.9,9733,3,2,1985-01-01,2004-12-31,1970-01-01,2018-12-31,17897,7305
58553,上虞,浙江,基本站,120.88333333333334,30.033333333333335,17.8,9736,3,2,1981-09-01,2003-12-31,1971-01-01,2018-12-31,17532,8157
58555,新昌,浙江,一般站,120.88333333333334,29.516666666666666,113.9,9738,4,1,1971-08-01,2015-12-31,1971-08-01,2018-12-31,17320,16224
58556,嵊州,浙江,基本站,120.81666666666666,29.6,104.3,9742,1,1,1953-01-01,2018-12-31,1953-01-01,2018-12-31,24106,24106
58557,义乌,浙江,基本站,120.06666666666666,29.316666666666666,74.3,9743,3,1,1959-04-01,1995-02-28,1959-04-01,2018-12-31,21825,13118
58558,东阳,浙江,一般站,120.3,29.283333333333335,93.8,9747,6,2,1960-01-01,1984-12-31,1957-01-01,2018-12-31,22645,9132
58559,天台,浙江,一般站,120.98333333333333,29.166666666666668,58.3,9753,3,2,1986-01-01,2014-12-31,1971-01-01,2018-12-31,17532,10592
58560,磐安,浙江,一般站,120.43333333333334,29.05,304.5,9755,1,1,2011-01-01,2018-12-31,2011-01-01,2018-12-31,2922,2922
58561,镇海,浙江,一般站,121.6,29.983333333333334,4.0,9756,3,1,2009-01-01,2018-02-28,2009-01-01,2018-12-31,3652,3346
58562,鄞州,浙江,基本站,121.56666666666666,29.866666666666667,4.2,9761,6,3,1976-01-01,1994-10-31,1953-01-01,2018-12-31,24106,6879
58563,北仑,浙江,一般站,121.75,29.966666666666665,24.1,9766,3,2,1985-01-01,2007-12-31,1971-01-01,2018-12-31,17532,8400
58565,奉化,浙江,一般站,121.41666666666667,29.666666666666668,7.9,9769,5,2,1985-01-01,1999-12-31,1971-01-01,2018-12-31,17532,5478
58566,象山,浙江,一般站,121.88333333333334,29.466666666666665,6.0,9773,2,1,2006-01-01,2017-12-31,2006-01-01,2018-12-31,4748,4383
58567,宁海,浙江,一般站,121.43333333333334,29.3,25.0,9775,6,1,1957-01-01,1982-12-31,1957-01-01,2018-12-31,22645,9496
58568,三门,浙江,一般站,121.36666666666666,29.116666666666667,6.2,9783,3,2,1983-11-01,2001-09-30,1971-01-01,2018-12-31,17532,6544
58569,石浦,浙江,基本站,121.95,29.2,128.4,9786,2,2,1980-01-01,2018-12-31,1956-01-01,2018-12-31,23011,14245
58570,普陀,浙江,一般站,122.3,29.95,85.2,9788,2,2,1974-01-01,2018-12-31,1961-01-01,2018-12-31,21184,16436
58600,靖安,江西,基本站,115.36666666666666,28.866666666666667,78.9,9791,4,3,1978-01-01,2018-04-30,1957-01-01,2018-12-31,22645,14730
58601,奉新,江西,一般站,115.38333333333334,28.7,52.5,9796,5,3,1978-01-01,2005-09-30,1959-01-01,2018-12-31,21915,10135
58602,安义,江西,一般站,115.55,28.85,38.8,9802,5,4,1978-01-01,2013-11-30,1959-01-01,2018-12-31,21915,13118
58605,高安,江西,一般站,115.38333333333334,28.416666666666668,46.8,9806,3,2,1978-01-01,2018-04-30,1959-01-01,2018-12-31,21915,14730
58606,南昌,江西,基本站,115.91666666666667,28.6,46.7,9814,9,7,1978-01-01,2000-12-31,1951-01-01,2018-12-31,24837,8401
58607,南昌县,江西,一般站,115.95,28.55,31.9,9818,2,2,1978-01-01,2018-12-31,1954-01-01,2018-12-31,23741,14975
58608,樟树,江西,基本站,115.55,28.066666666666666,30.4,9822,5,4,1978-01-01,2017-12-31,1957-01-01,2018-12-31,22645,14610
58609,丰城,江西,一般站,115.75,28.216666666666665,25.7,9824,4,1,1956-11-01,1977-12-31,1956-11-01,2018-12-31,22706,7731
58612,余干,江西,一般站,116.68333333333334,28.7,20.5,9829,4,2,1964-09-01,2003-04-30,1959-01-01,2018-12-31,21915,14121
58614,进贤,江西,一般站,116.26666666666667,28.383333333333333,33.2,9835,6,4,1978-01-01,2002-10-31,1959-01-01,2018-12-31,21915,9070
58615,万年,江西,一般站,117.08333333333333,28.683333333333334,55.5,9840,5,3,1978-01-01,2003-11-30,1959-01-01,2018-12-31,21915,9465
58616,余江,江西,一般站,116.81666666666666,28.2,39.8,9845,5,3,1978-01-01,2001-12-31,1954-07-01,2018-12-31,23560,8766
58617,抚州,江西,,116.36666666666666,28.0,47.3,9850,4,3,1968-01-01,2002-11-30,1956-11-01,2005-12-31,17958,12753
58618,东乡,江西,一般站,116.6,28.233333333333334,50.6,9856,6,5,1983-01-01,2013-12-31,1959-01-01,2018-12-31,21915,11323
58619,临川,江西,一般站,116.36666666666666,28.0,49.3,9858,2,1,2006-01-01,2015-12-31,2006-01-01,2018-12-31,4748,3652
58620,乐平,江西,一般站,117.13333333333334,28.966666666666665,34.5,9863,5,4,1980-01-01,2012-12-31,1956-11-01,2018-12-31,22706,12054
58622,德兴,江西,基本站,117.58333333333333,28.95,88.5,9868,3,3,1981-01-01,2018-12-31,1957-12-01,2018-12-31,22311,13879
58623,上饶县,江西,一般站,117.91666666666667,28.466666666666665,90.6,9869,2,1,1980-01-01,2017-12-31,1980-01-01,2018-12-31,14245,13880
58624,弋阳,江西,一般站,117.43333333333334,28.4,70.0,9875,6,5,1979-01-01,2018-04-30,1955-12-01,2018-12-31,23042,14365
58625,横峰,江西,一般站,117.6,28.416666666666668,79.0,9880,4,4,1978-01-01,2018-12-31,1959-01-01,2018-12-31,21915,14975
58626,贵溪,江西,基本站,117.21666666666667,28.3,51.2,9885,7,5,1978-01-01,2011-12-31,1952-07-01,2018-12-31,24290,12418
58627,鹰潭,江西,一般站,117.03333333333333,28.25,55.8,9889,5,2,1978-01-01,2014-12-31,1974-01-01,2018-12-31,16436,13514
58629,铅山,江西,一般站,117.7,28.316666666666666,55.1,9897,6,5,1983-09-01,2013-12-31,1958-09-01,2018-12-31,22037,11080
58631,常山,浙江,一般站,118.5,28.9,137.0,9900,2,2,1975-01-01,2018-12-31,1971-01-01,2018-12-31,17532,16071
58632,江山,浙江,一般站,118.63333333333334,28.75,95.3,9903,4,3,1965-01-01,2005-12-31,1956-01-01,2018-12-31,23011,14975
58633,衢州,浙江,基本站,118.86666666666666,28.966666666666665,66.9,9910,9,6,1977-01-01,1999-12-31,1951-01-01,2018-12-31,24837,8400
58634,玉山,江西,基准站,118.25,28.683333333333334,116.3,9917,4,4,1980-01-01,2018-12-31,1951-01-01,2018-12-31,24837,14245
58635,广丰,江西,一般站,118.2,28.433333333333334,95.3,9918,2,1,1959-01-01,2015-12-31,1959-01-01,2018-12-31,21915,20819
58637,上饶,江西,基本站,117.98333333333333,28.45,118.2,9925,6,6,1982-08-01,2018-12-31,1957-01-01,2018-12-31,22645,13302
58642,武义,浙江,一般站,119.8,28.883333333333333,105.1,9928,5,3,1979-01-01,2018-02-28,1962-01-01,2018-12-31,20819,14304
58643,永康,浙江,一般站,120.03333333333333,28.9,92.5,9933,6,3,1973-09-01,1997-01-31,1961-01-01,2018-12-31,21184,8554
58644,遂昌,浙江,一般站,119.28333333333333,28.6,237.8,9938,2,2,1975-10-01,2018-12-31,1957-01-01,2018-12-31,22645,15798
58646,丽水,浙江,基本站,119.91666666666667,28.45,60.8,9941,5,3,1972-01-01,2002-12-31,1953-01-01,2018-12-31,24106,11323
58647,龙泉,浙江,一般站,119.13333333333334,28.083333333333332,198.4,9947,6,4,1958-09-01,1997-06-30,1953-01-01,2018-12-31,24106,14183
58652,仙居,浙江,基本站,120.73333333333333,28.866666666666667,50.0,9950,3,1,1959-01-01,1985-12-31,1959-01-01,2018-12-31,21915,9862
58653,括苍山,浙江,,120.91666666666667,28.816666666666666,1373.9,9953,2,1,1956-01-01,1985-12-31,1956-01-01,1994-02-28,13939,10958
58654,缙云,浙江,一般站,120.08333333333333,28.666666666666668,182.0,9957,4,3,1976-08-01,2001-02-28,1971-01-01,2018-12-31,17532,8978
58656,乐清,浙江,一般站,120.95,28.116666666666667,6.2,9960,6,2,1966-01-01,1985-12-31,1960-01-01,2018-12-31,21550,7305
58657,青田,浙江,一般站,120.28333333333333,28.15,57.1,9965,3,1,1971-01-01,2006-04-30,1971-01-01,2018-12-31,17532,12904
58658,永嘉,浙江,一般站,120.68333333333334,28.15,34.3,9970,3,3,1980-09-01,2018-12-31,1971-01-01,2018-12-31,17532,14001
58659,温州,浙江,一般站,120.66666666666667,28.016666666666666,6.0,9971,3,1,1951-01-01,1985-12-31,1951-01-01,2018-12-31,24837,12784
58660,临海,浙江,一般站,121.13333333333334,28.85,7.7,9977,5,4,1986-01-01,2010-06-30,1961-01-01,2018-12-31,21184,8947
58664,温岭,浙江,一般站,121.36666666666666,28.366666666666667,35.3,9981,3,3,1993-01-01,2018-12-31,1960-01-01,2018-12-31,21550,9496
58665,洪家,浙江,基本站,121.41666666666667,28.633333333333333,1.3,9985,6,4,1958-01-01,1984-12-31,1951-01-01,2018-12-31,24837,9862
58666,大陈,浙江,基准站,121.9,28.45,86.2,9989,2,2,1982-10-01,2018-12-31,1958-01-01,2018-12-31,22280,13241
58667,玉环,浙江,基本站,121.26666666666667,28.083333333333332,95.9,9992,3,3,1986-01-01,2018-12-31,1957-01-01,2018-12-31,22645,12053
58693,新建,江西,一般站,115.83333333333333,28.7,40.0,9997,6,5,1978-01-01,2018-04-30,1956-07-01,2018-12-31,22829,14730
58701,新干,江西,一般站,115.4,27.766666666666666,45.3,10000,4,2,1978-01-01,2002-10-31,1959-01-01,2018-12-31,21915,9070
58704,峡江,江西,一般站,115.16666666666667,27.566666666666666,56.4,10004,4,2,1974-01-01,2002-06-30,1957-11-01,2018-12-31,22341,10408
58705,永丰,江西,基本站,115.41666666666667,27.333333333333332,85.7,10011,5,5,1981-05-01,2018-12-31,1959-01-01,2018-12-31,21915,13759
58706,乐安,江西,一般站,115.83333333333333,27.433333333333334,185.8,10015,6,4,1978-01-01,1999-05-31,1956-11-01,2018-12-31,22706,7821
58707,吉水,江西,一般站,115.13333333333334,27.216666666666665,62.3,10021,5,4,1981-06-01,2006-12-31,1959-01-01,2018-12-31,21915,9345
58710,崇仁,江西,一般站,116.05,27.766666666666666,78.6,10025,3,3,1978-01-01,2018-12-31,1959-01-01,2018-12-31,21915,14975
58712,金溪,江西,一般站,116.78333333333333,27.916666666666668,130.2,10028,3,3,1978-01-01,2018-12-31,1959-01-01,2018-12-31,21915,14975
58713,资溪,江西,一般站,117.06666666666666,27.716666666666665,225.1,10032,4,4,1978-01-01,2018-12-31,1956-10-01,2018-12-31,22737,14975
58714,宜黄,江西,一般站,116.21666666666667,27.55,90.6,10035,4,3,1978-01-01,2008-09-30,1959-01-01,2018-12-31,21915,11231
58715,南城,江西,基准站,116.65,27.583333333333332,80.8,10043,6,6,1978-01-01,2018-12-31,1952-07-01,2018-12-31,24290,14975
58718,南丰,江西,基本站,116.53333333333333,27.216666666666665,111.5,10047,4,4,1978-01-01,2018-12-31,1957-01-01,2018-12-31,22645,14975
58719,黎川,江西,一般站,116.93333333333334,27.3,131.1,10050,4,3,1978-01-01,2018-04-30,1956-11-01,2018-12-31,22706,14730
58724,光泽,福建,一般站,117.3,27.516666666666666,265.4,10054,4,3,1964-01-01,2011-12-31,1959-01-01,2018-12-31,21915,17532
58725,邵武,福建,基本站,117.46666666666667,27.333333333333332,218.0,10060,5,5,1999-11-01,2018-12-31,1956-11-01,2018-12-31,22706,7001
58726,七仙山,福建,,117.83333333333333,27.95,1414.0,10063,4,3,1956-02-01,1981-02-28,1955-10-01,1991-12-31,13241,9160
58730,武夷山,福建,基本站,118.03333333333333,27.766666666666666,222.1,10071,7,7,1994-11-01,2018-12-31,1957-01-01,2018-12-31,22645,8827
58731,浦城,福建,基本站,118.53333333333333,27.916666666666668,276.9,10077,6,6,1982-01-01,2018-12-31,1951-01-01,2018-12-31,24837,13514
58734,建阳,福建,基本站,118.11666666666666,27.333333333333332,196.9,10083,6,6,1984-01-01,2018-12-31,1951-01-01,2018-12-31,24837,12784
58735,松溪,福建,一般站,118.8,27.516666666666666,205.4,10086,4,3,1982-02-01,2013-12-31,1956-11-01,2018-12-31,22706,11657
58736,政和,福建,一般站,118.81666666666666,27.366666666666667,221.5,10091,5,4,1980-01-01,2013-12-31,1959-05-01,2018-12-31,21795,12419
58737,建瓯,福建,基准站,118.31666666666666,27.05,154.9,10096,4,4,1981-04-01,2018-12-31,1955-04-01,2018-12-31,23286,13789
58742,云和,浙江,基本站,119.55,28.116666666666667,163.0,10098,3,2,1969-01-01,2013-12-31,1956-11-01,2018-12-31,22706,16436
58744,寿宁,福建,基本站,119.41666666666667,27.45,815.9,10102,3,3,1991-01-01,2018-12-31,1956-10-01,2018-12-31,22737,10227
58745,庆元,浙江,一般站,119.06666666666666,27.616666666666667,353.5,10104,3,1,1976-10-01,1996-07-31,1971-01-01,2018-12-31,17532,7244
58746,泰顺,浙江,一般站,119.7,27.566666666666666,500.8,10107,2,1,1961-01-01,2002-12-31,1961-01-01,2018-12-31,21184,15340
58747,周宁,福建,一般站,119.35,27.15,899.3,10111,3,3,1980-01-01,2018-12-31,1959-04-01,2018-12-31,21825,14245
58748,福安,福建,一般站,119.65,27.1,50.5,10116,5,5,1982-02-01,2018-12-31,1959-11-01,2018-12-31,21611,13483
58749,柘荣,福建,一般站,119.9,27.25,670.4,10119,4,3,1980-01-01,2002-12-31,1959-03-01,2018-12-31,21856,8401
58750,文成,浙江,一般站,120.08333333333333,27.783333333333335,141.9,10121,3,1,1971-01-01,2002-12-31,1971-01-01,2018-12-31,17532,11688
58751,平阳,浙江,一般站,120.56666666666666,27.683333333333334,5.5,10127,6,4,1986-01-01,2007-12-31,1957-01-01,2018-12-31,22645,8035
58752,瑞安,浙江,基本站,120.61666666666666,27.8,5.7,10130,6,1,1960-01-01,1985-12-31,1960-01-01,2018-12-31,21550,9497
58754,福鼎,福建,基本站,120.2,27.333333333333332,36.2,10139,4,4,1980-01-01,2018-12-31,1951-01-01,2018-12-31,24837,14245
58760,洞头,浙江,基本站,121.15,27.833333333333332,68.6,10142,3,3,1983-07-01,2018-12-31,1971-01-01,2018-12-31,17532,12968
58765,北麂,浙江,,121.2,27.633333333333333,41.6,10143,2,1,1971-01-01,1983-02-28,1971-01-01,1994-12-31,8766,4442
58804,兴国,江西,一般站,115.35,26.35,151.0,10150,7,6,1999-10-01,2015-12-31,1956-12-01,2018-12-31,22676,5936
58806,宁都,江西,基本站,116.01666666666667,26.483333333333334,209.1,10154,3,3,1978-01-01,2018-12-31,1956-11-01,2018-12-31,22706,14975
58813,广昌,江西,基本站,116.33333333333333,26.85,143.8,10160,6,5,1978-01-01,2016-12-31,1954-01-01,2018-12-31,23741,14245
58814,石城,江西,一般站,116.35,26.35,229.4,10165,6,4,1978-01-01,2001-12-31,1958-10-01,2018-12-31,22007,8766
58818,宁化,福建,基本站,116.63333333333334,26.233333333333334,358.9,10168,1,1,1957-09-01,2018-12-31,1957-09-01,2018-12-31,22402,22402
58819,清流,福建,一般站,116.85,26.2,310.6,10169,3,1,1961-09-01,2001-12-31,1961-09-01,2018-12-31,20941,14732
58820,泰宁,福建,基本站,117.16666666666667,26.9,342.9,10175,4,4,1982-01-01,2018-12-31,1955-10-01,2018-12-31,23103,13514
58821,将乐,福建,一般站,117.46666666666667,26.733333333333334,156.6,10176,3,1,1960-01-01,1979-12-31,1960-01-01,2018-12-31,21550,7305
58822,建宁,福建,一般站,116.85,26.833333333333332,342.3,10182,4,4,1981-04-01,2018-12-31,1959-01-01,2018-12-31,21915,13789
58823,顺昌,福建,一般站,117.8,26.8,175.2,10186,4,4,1983-07-01,2018-12-31,1956-11-01,2018-12-31,22706,12968
58824,明溪,福建,一般站,117.15,26.4,357.4,10190,4,4,1980-01-01,2018-12-31,1959-08-01,2018-12-31,21703,14245
58826,沙县,福建,一般站,117.8,26.4,120.6,10193,3,3,1980-01-01,2018-12-31,1956-11-01,2018-12-31,22706,14245
58828,三明,福建,一般站,117.61666666666666,26.266666666666666,215.0,10197,5,4,1984-01-01,2006-12-31,1958-06-01,2018-12-31,22129,8401
58834,南平,福建,基本站,118.16666666666667,26.65,125.6,10204,7,6,1980-01-01,2004-12-31,1951-01-01,2018-12-31,24837,9132
58836,古田,福建,一般站,118.73333333333333,26.583333333333332,361.5,10208,2,2,1980-01-01,2018-12-31,1959-05-01,2018-12-31,21795,14245
58837,尤溪,福建,基本站,118.15,26.166666666666668,125.7,10209,4,1,1956-11-01,1980-05-31,1956-11-01,2018-12-31,22706,8613
58839,闽清,福建,一般站,118.85,26.233333333333334,40.8,10215,3,3,1981-04-01,2018-12-31,1956-11-01,2018-12-31,22706,13789
58843,霞浦,福建,基本站,120.0,26.883333333333333,12.2,10219,5,4,1980-01-01,2006-12-31,1960-01-01,2018-12-31,21550,9862
58844,闽侯,福建,一般站,119.15,26.15,57.8,10224,4,4,1983-01-01,2018-12-31,1954-01-01,2018-12-31,23741,13149
58845,罗源,福建,一般站,119.53333333333333,26.5,60.5,10226,3,2,1981-01-01,2015-12-31,1956-11-01,2018-12-31,22706,12783
58846,宁德,福建,基本站,119.51666666666667,26.666666666666668,32.4,10237,10,10,1993-03-01,2018-12-31,1960-01-01,2018-12-31,21550,9437
58847,福州,福建,基准站,119.28333333333333,26.083333333333332,84.0,10243,6,6,1991-12-01,2018-12-31,1951-01-01,2018-12-31,24837,9893
58848,连江,福建,一般站,119.53333333333333,26.2,6.2,10246,4,3,1982-01-01,2006-12-31,1959-01-01,2018-12-31,21915,9131
58850,三沙,福建,一般站,120.23333333333333,26.916666666666668,92.2,10248,1,1,2008-01-01,2018-12-31,2008-01-01,2018-12-31,4018,4018
58853,台山,福建,,120.7,27.0,106.6,10249,1,1,1963-11-01,1992-11-30,1963-11-01,1992-11-30,10623,10623
58900,赣州,江西,,114.95,25.85,123.7,10250,1,1,2007-01-01,2012-02-29,2007-01-01,2012-02-29,1886,1886
58903,瑞金,江西,一般站,115.98333333333333,25.783333333333335,192.7,10253,8,3,1963-11-01,1977-12-31,1957-11-01,2018-12-31,22341,5175
58905,于都,江西,一般站,115.41666666666667,25.966666666666665,132.4,10261,4,3,1978-01-01,2003-08-31,1958-11-01,2018-12-31,21976,9374
58906,会昌,江西,一般站,115.8,25.6,167.4,10265,3,3,1978-01-01,2018-12-31,1956-12-01,2018-12-31,22676,14975
58907,安远,江西,一般站,115.4,25.15,305.0,10272,7,7,2005-10-01,2018-12-31,1958-09-01,2018-12-31,22037,4840
58911,长汀,福建,基本站,116.36666666666666,25.85,310.0,10275,3,3,1981-04-01,2018-12-31,1951-01-01,2018-12-31,24837,13789
58912,连城,福建,一般站,116.75,25.716666666666665,380.0,10282,8,7,1987-01-01,2011-12-31,1951-01-01,2018-12-31,24837,9131
58917,武平,福建,一般站,116.06666666666666,25.15,265.0,10284,5,1,1959-04-01,1981-03-31,1959-04-01,2018-12-31,21825,8036
58918,上杭,福建,基本站,116.41666666666667,25.05,198.0,10291,2,2,1991-11-01,2018-12-31,1956-12-01,2018-12-31,22676,9923
58921,永安,福建,基准站,117.35,25.966666666666665,206.0,10294,3,3,1980-01-01,2018-12-31,1951-01-01,2018-12-31,24837,14245
58923,大田,福建,一般站,117.83333333333333,25.7,400.1,10296,2,2,1981-04-01,2018-12-31,1959-07-01,2018-12-31,21734,13789
58926,漳平,福建,基本站,117.41666666666667,25.3,205.3,10299,3,3,1987-01-01,2018-12-31,1957-10-01,2018-12-31,22372,11688
58927,龙岩,福建,基本站,117.01666666666667,25.05,376.0,10311,12,12,2007-01-01,2018-12-31,1951-01-01,2018-12-31,24837,4383
58928,华安,福建,一般站,117.53333333333333,25.016666666666666,166.5,10317,6,6,1984-01-01,2018-12-31,1956-11-01,2018-12-31,22706,12784
58929,安溪,福建,一般站,118.15,25.066666666666666,68.0,10321,5,4,1993-07-01,2015-12-31,1960-01-01,2018-12-31,21550,8219
58931,九仙山,福建,基本站,118.1,25.716666666666665,1653.5,10324,2,2,1981-04-01,2018-12-31,1955-09-01,2018-12-31,23133,13789
58932,永泰,福建,一般站,118.93333333333334,25.866666666666667,85.6,10327,3,3,1981-04-01,2018-12-31,1955-10-01,2018-12-31,23103,13789
58933,屏南,福建,基本站,118.98333333333333,26.916666666666668,869.5,10330,3,3,1980-01-01,2018-12-31,1959-01-01,2018-12-31,21915,14245
58934,永春,福建,一般站,118.26666666666667,25.333333333333332,170.3,10335,6,5,1981-04-01,2014-12-31,1956-10-01,2018-12-31,22737,12328
58935,德化,福建,一般站,118.23333333333333,25.483333333333334,521.4,10342,7,6,1981-04-01,2016-12-31,1960-01-01,2018-12-31,21550,13059
58936,仙游,福建,基本站,118.7,25.366666666666667,77.7,10347,4,4,1981-04-01,2018-12-31,1956-11-01,2018-12-31,22706,13789
58938,秀屿,福建,一般站,118.98333333333333,25.233333333333334,23.1,10348,1,1,1992-01-01,2018-12-31,1992-01-01,2018-12-31,9862,9862
58940,福州郊区,福建,一般站,119.33333333333333,26.083333333333332,25.6,10349,1,1,1993-01-01,2018-12-31,1993-01-01,2018-12-31,9496,9496
58941,长乐,福建,一般站,119.5,25.966666666666665,4.1,10355,7,6,1980-01-01,2004-12-31,1951-10-01,2018-12-31,24564,9132
58942,福清,福建,一般站,119.38333333333334,25.716666666666665,39.2,10360,4,4,1980-07-01,2018-12-31,1959-05-01,2018-12-31,21795,14063
58944,平潭,福建,基本站,119.78333333333333,25.516666666666666,32.4,10365,4,4,1981-04-01,2018-12-31,1953-01-01,2018-12-31,24106,13789
58946,莆田,福建,一般站,119.0,25.45,81.1,10370,5,5,2000-01-01,2018-12-31,1959-11-01,2018-12-31,21611,6940
59001,隆林,广西,一般站,105.33333333333333,24.783333333333335,672.2,10372,2,2,1982-01-01,2018-12-31,1958-01-01,2018-12-31,22280,13514
59004,西林,广西,一般站,105.1,24.5,725.9,10375,4,3,1985-01-01,2016-12-31,1965-01-01,2018-12-31,19723,11688
59007,广南,云南,基本站,105.06666666666666,24.066666666666666,1249.6,10381,4,4,1978-12-01,2018-12-31,1953-08-01,2018-12-31,23894,14641
59012,乐业,广西,一般站,106.56666666666666,24.783333333333335,971.6,10384,5,3,1980-06-01,1996-12-31,1964-01-01,2018-12-31,20089,6058
59015,凌云,广西,一般站,106.56666666666666,24.35,438.0,10392,6,6,1985-01-01,2008-03-31,1958-01-01,2018-12-31,22280,8491
59017,田林,广西,一般站,106.23333333333333,24.283333333333335,277.5,10394,3,1,1958-01-01,1983-03-31,1958-01-01,2018-12-31,22280,9221
59021,凤山,广西,基本站,107.03333333333333,24.55,485.1,10398,4,2,1966-01-01,1989-12-31,1958-01-01,2018-12-31,22280,8766
59022,南丹,广西,一般站,107.55,24.983333333333334,697.9,10404,5,4,1985-01-01,2014-12-31,1958-09-01,2018-12-31,22037,10957
59023,河池,广西,基本站,108.05,24.7,213.9,10408,5,3,1973-07-01,1989-12-31,1955-01-01,2018-12-31,23376,6028
59025,东兰,广西,一般站,107.36666666666666,24.516666666666666,286.5,10411,2,1,1958-01-01,2008-12-31,1958-01-01,2018-12-31,22280,18628
59027,巴马,广西,基准站,107.25,24.133333333333333,254.9,10416,4,4,1990-01-01,2018-12-31,1958-10-01,2018-12-31,22007,10592
